task,dataset,metric,reference,spear_rho,pear_rho,spear_p,pear_p
ratings,nytimes,c_npmi_10,full,0.3604103986847626,0.2622408351830838,5.887624803253895e-06,0.0011875995606728052
ratings,nytimes,c_npmi_10,train,0.38759345600019396,0.2670160647424379,9.571363357025987e-07,0.0009562534253569892
ratings,nytimes,c_npmi_10,val,0.4162930537221584,0.3188235229610208,1.1683160219480189e-07,6.997020390074664e-05
ratings,nytimes,c_npmi_10,wikitext_full,0.4824013877918502,0.29407098770411094,4.0789595336055484e-10,0.0002596063185380241
ratings,nytimes,c_v,full,0.3591703582586639,0.4633544061130638,6.371621214357735e-06,2.3598698742522804e-09
ratings,nytimes,c_v,train,0.43225739009350883,0.513237365319293,3.3212143806321376e-08,1.8732702360516568e-11
ratings,nytimes,c_v,val,0.4227964491431808,0.5053621719867236,7.053965971588415e-08,4.237384881362601e-11
ratings,nytimes,c_v,wikitext_full,0.4892642777728651,0.5104132980749662,2.1096078786055966e-10,2.5163317805113352e-11
ratings,all,c_npmi_10,full,0.40241963744759945,0.3382598933284137,4.173151688285464e-13,1.8264718311141874e-09
ratings,all,c_npmi_10,nytimes_full,0.3564099007761282,0.2748667215882239,2.05175460240495e-10,1.3355325567618044e-06
ratings,all,c_npmi_10,train,0.40288739427327075,0.30489561298645473,3.89840263718499e-13,7.135543392387783e-08
ratings,all,c_npmi_10,val,0.33029428268122046,0.18967295031988315,4.564374192250115e-09,0.0009615662491319184
ratings,all,c_npmi_10,wikitext_full,0.45741568517489417,0.342175237799802,6.432754565265643e-17,1.1532099089066962e-09
ratings,all,c_v,full,0.4024933289460054,0.5051053194648055,4.128644998890127e-13,7.885485542307576e-21
ratings,all,c_v,nytimes_full,0.3857405315587994,0.4600774049456103,4.418587976329388e-12,4.0346139570166817e-17
ratings,all,c_v,train,0.4323955102219517,0.5372745540285273,4.253145256465031e-15,7.76108167591652e-24
ratings,all,c_v,val,0.4077624735059287,0.3033385871238529,1.9048072197173123e-13,8.376057250614192e-08
ratings,all,c_v,wikitext_full,0.3950713877906021,0.48202443245772103,1.1996938304523979e-12,7.349721903569263e-19
intrusions,wikitext,c_npmi_10,full,0.3685560767285274,0.3618978825397948,3.475157562217185e-06,5.352967220974228e-06
intrusions,wikitext,c_npmi_10,nytimes_full,0.331698548262494,0.28873691466889034,3.3761290405897095e-05,0.0003392318192905609
intrusions,wikitext,c_npmi_10,train,0.4244696037138291,0.4006084653406821,6.184526071249664e-08,3.778825137068005e-07
intrusions,wikitext,c_npmi_10,val,0.12625711614169977,0.03817203158306104,0.12366776868601267,0.6428138636842332
intrusions,wikitext,c_v,full,0.30451469732068637,0.3351788006409928,0.00015143043767796796,2.7568007476164623e-05
intrusions,wikitext,c_v,nytimes_full,0.27347633836085306,0.25747926316531494,0.0007087909902366664,0.0014682282533788529
intrusions,wikitext,c_v,train,0.34414108264574056,0.34238212802628426,1.617467368840603e-05,1.7982390932625588e-05
intrusions,wikitext,c_v,val,0.23959173545643345,0.1833626104551139,0.0031472778713579237,0.02470300476910896
intrusions,nytimes,c_npmi_10,full,0.29821409411344646,0.2255294894381563,0.0002101367939857013,0.005521907341057928
intrusions,nytimes,c_npmi_10,train,0.20311631763293184,0.12959717681520633,0.01267084151805152,0.11396262148471566
intrusions,nytimes,c_npmi_10,val,0.23267845844087306,0.16779383671137243,0.004165976737347754,0.04012788964490118
intrusions,nytimes,c_npmi_10,wikitext_full,0.4328522997160263,0.3521236842276214,3.165118571529214e-08,9.9200908362094e-06
intrusions,nytimes,c_v,full,0.38347678223345305,0.38108539717808104,1.2737418508444865e-06,1.5010815830630916e-06
intrusions,nytimes,c_v,train,0.3146145184701905,0.3079706700135288,8.816920966925982e-05,0.00012612072609786518
intrusions,nytimes,c_v,val,0.36889683390806427,0.37058184508979286,3.3982816395464728e-06,3.0412777286841545e-06
intrusions,nytimes,c_v,wikitext_full,0.43929031846302335,0.43432113493905244,1.8687476835438893e-08,2.8093009862081578e-08
intrusions,all,c_npmi_10,full,0.31198067955894504,0.2637198362585152,3.400151690899925e-08,3.640254993715658e-06
intrusions,all,c_npmi_10,nytimes_full,0.28639384510743704,0.21782542735408583,4.5147276865812124e-07,0.00014303547232669272
intrusions,all,c_npmi_10,train,0.3121786390297712,0.2523139193002243,3.3295160883770824e-08,9.700613986093506e-06
intrusions,all,c_npmi_10,val,0.1649746706954567,0.08836172653229618,0.004167803588382273,0.1267438075868418
intrusions,all,c_npmi_10,wikitext_full,0.40662944170514886,0.33286432103914554,2.2521258809356932e-13,3.4063139826079784e-09
intrusions,all,c_v,full,0.340749655674045,0.3510165433920735,1.3644048194892639e-09,3.9868871129427574e-10
intrusions,all,c_v,nytimes_full,0.3185836198831802,0.3252667701966005,1.6740589054492798e-08,8.028319380957748e-09
intrusions,all,c_v,train,0.3403007128722794,0.3547762849938039,1.4383573848899494e-09,2.512397707341622e-10
intrusions,all,c_v,val,0.2617103544741603,0.2060660221010399,4.3408655338331565e-06,0.00032701326674613784
intrusions,all,c_v,wikitext_full,0.3804147435927281,0.3875040104783899,9.131163402786881e-12,3.4644750534910303e-12
ratings,wikitext,c_npmi_10,full,0.40950860326814426,0.42295746865365136,1.9555855986015455e-07,6.965448530734767e-08
ratings,wikitext,c_npmi_10,nytimes_full,0.3355113916550026,0.33311630467520437,2.7035772094600386e-05,3.10951483643911e-05
ratings,wikitext,c_npmi_10,train,0.44086535243732916,0.45004548062726074,1.639979900961447e-08,7.559594044098255e-09
ratings,wikitext,c_npmi_10,val,0.2723391937115941,0.19192250252689938,0.0007475526520370179,0.01863198926984904
ratings,wikitext,c_v,full,0.40194317549789893,0.5131266959021183,3.4275440410427765e-07,1.8951571632373874e-11
ratings,wikitext,c_v,nytimes_full,0.32817779897924887,0.3959437943064468,4.13411970458084e-05,5.296666597610176e-07
ratings,wikitext,c_v,train,0.37072787463528273,0.4898428759609474,3.0120752318246628e-06,1.9942026572700065e-10
ratings,wikitext,c_v,val,0.3620678433644848,0.2782708817149668,5.294893583885615e-06,0.0005648427440397206
ratings,nytimes,c_npmi_10,full,0.307284791680176,0.21154028789436585,0.00013080605589332637,0.009359593865175741
ratings,nytimes,c_npmi_10,train,0.36942035677253565,0.27435289949783725,3.28331036842071e-06,0.0006801829564647276
ratings,nytimes,c_npmi_10,val,0.4139381049058662,0.2862890131281217,1.3988607230536502e-07,0.00038287577008230773
ratings,nytimes,c_npmi_10,wikitext_full,0.47220344834100714,0.25896061903517514,1.0580887701682425e-09,0.0013750381432583202
ratings,nytimes,c_v,full,0.3907311049655655,0.4876201586046801,7.677916993347217e-07,2.4738847711327647e-10
ratings,nytimes,c_v,train,0.43425037096366953,0.5169212352837839,2.8255244851477298e-08,1.269500320823702e-11
ratings,nytimes,c_v,val,0.486775566828798,0.5566693353428035,2.6839473659375767e-10,1.3952023057178566e-13
ratings,nytimes,c_v,wikitext_full,0.4640044799938938,0.5079039400598396,2.2265499241585157e-09,3.263400947982799e-11
ratings,all,c_npmi_10,full,0.40199009125088814,0.32963433844420476,4.4420627575987773e-13,4.918449052485953e-09
ratings,all,c_npmi_10,nytimes_full,0.3565955534998499,0.29412189263892946,2.0049200316655455e-10,2.1224260787456378e-07
ratings,all,c_npmi_10,train,0.41913554994761887,0.3454631658712912,3.4219095476336956e-14,7.799164310917056e-10
ratings,all,c_npmi_10,val,0.33835111491506087,0.17893456342796565,1.8071398796300996e-09,0.0018617215362204094
ratings,all,c_npmi_10,wikitext_full,0.4553491826824406,0.33647982178299096,9.21453125882181e-17,2.2464119598084733e-09
ratings,all,c_v,full,0.4010521274815496,0.4984118330532364,5.089439020764682e-13,3.0436650642654174e-20
ratings,all,c_v,nytimes_full,0.3935451512031239,0.4534491235088513,1.4890524963010218e-12,1.279524113923915e-16
ratings,all,c_v,train,0.4166497680906216,0.534880162317468,5.007787422089701e-14,1.333311033709047e-23
ratings,all,c_v,val,0.4067371228267185,0.31846052961118193,2.2166201378908847e-13,1.6965863407750584e-08
ratings,all,c_v,wikitext_full,0.3895107316587389,0.47310483426235167,2.6220993051426617e-12,3.875689962427313e-18
intrusions,wikitext,c_npmi_10,full,0.33632109565444573,0.3240455482350724,2.5780176358463603e-05,5.2270801207535687e-05
intrusions,wikitext,c_npmi_10,nytimes_full,0.38146817416993667,0.3224839744928307,1.4622644167456321e-06,5.70659030919304e-05
intrusions,wikitext,c_npmi_10,train,0.4310313478114196,0.41401880662944684,3.6665464522858423e-08,1.390285684296868e-07
intrusions,wikitext,c_npmi_10,val,0.2319540496219363,0.14051383867661288,0.00428825851569403,0.08633437087738681
intrusions,wikitext,c_v,full,0.39472867632035585,0.383741419883092,5.778780939055193e-07,1.2507021440082227e-06
intrusions,wikitext,c_v,nytimes_full,0.29250338355816896,0.26687244620221295,0.0002809924653568788,0.0009625607837449212
intrusions,wikitext,c_v,train,0.26253959833083657,0.29971137737190395,0.0011717452322431592,0.00019452740754171083
intrusions,wikitext,c_v,val,0.18852661076332441,0.16218281487532832,0.02086533816775665,0.04738341777109815
intrusions,nytimes,c_npmi_10,full,0.301851232120495,0.24200947651933438,0.00017408354144573618,0.0028479831634744598
intrusions,nytimes,c_npmi_10,train,0.29737376217542516,0.22740933311834882,0.00021939971728516863,0.005131674874005341
intrusions,nytimes,c_npmi_10,val,0.2380533228719194,0.1990662363193596,0.003352204200010807,0.01460001709737382
intrusions,nytimes,c_npmi_10,wikitext_full,0.4162504065372973,0.3103632505847914,1.1721470180319692e-07,0.00011097411165615593
intrusions,nytimes,c_v,full,0.3398771749105401,0.34862801947204003,2.0887998765255974e-05,1.2308450369987356e-05
intrusions,nytimes,c_v,train,0.37549065332688464,0.3747569195807495,2.1931857640213643e-06,2.3038037345663182e-06
intrusions,nytimes,c_v,val,0.32301682109491997,0.3260916537796747,5.5385169650387135e-05,4.655842142737451e-05
intrusions,nytimes,c_v,wikitext_full,0.46892735678497355,0.45674295792430625,1.4277497984631506e-09,4.234151725123077e-09
intrusions,all,c_npmi_10,full,0.31704463145316025,0.25983477195860427,1.9777202375846512e-08,5.1093370121948755e-06
intrusions,all,c_npmi_10,nytimes_full,0.31597614492442394,0.2637299697743058,2.219148100326379e-08,3.6370119185669584e-06
intrusions,all,c_npmi_10,train,0.33520994673557203,0.2743912964754782,2.601700243716659e-09,1.395168121638753e-06
intrusions,all,c_npmi_10,val,0.15071141983654127,0.0710014951050124,0.008937107024411287,0.22012488358305995
intrusions,all,c_npmi_10,wikitext_full,0.389109682375343,0.3271083547160306,2.7726481023019714e-12,6.535955826177877e-09
intrusions,all,c_v,full,0.3403691177948477,0.3461846859588778,1.426843471534772e-09,7.153324304371991e-10
intrusions,all,c_v,nytimes_full,0.3175397567105731,0.31073735737333463,1.8746437583373162e-08,3.8779994013481646e-08
intrusions,all,c_v,train,0.33103491378553945,0.3336366187350231,4.196383735622933e-09,3.11789913186779e-09
intrusions,all,c_v,val,0.24086859079721595,0.18927859218011855,2.4779602192211875e-05,0.0009858089122193434
intrusions,all,c_v,wikitext_full,0.3837586709081974,0.38913804047354944,5.7977633365129534e-12,2.7617313643983587e-12
ratings,wikitext,c_npmi_10,full,0.442268148651856,0.4588144580882629,1.4590999141744281e-08,3.530217997396855e-09
ratings,wikitext,c_npmi_10,nytimes_full,0.3579288921918815,0.3437670086116087,6.893755702791178e-06,1.6544132689317758e-05
ratings,wikitext,c_npmi_10,train,0.4160792841813601,0.4137246197966711,1.1876402679776499e-07,1.4217896068486818e-07
ratings,wikitext,c_npmi_10,val,0.2645393053326536,0.19190438174101596,0.0010705151092515613,0.01864333426117937
ratings,wikitext,c_v,full,0.38928892490197325,0.504848519203573,8.498994232929364e-07,4.4658750082855354e-11
ratings,wikitext,c_v,nytimes_full,0.31178333185575746,0.3922646219886722,0.00010280574825700066,6.88802198320006e-07
ratings,wikitext,c_v,train,0.4025696312348679,0.5245565576062278,3.273638784944688e-07,5.5834011112156745e-12
ratings,wikitext,c_v,val,0.35510143487904117,0.2544751311265514,8.23810834169364e-06,0.0016751244253763891
ratings,nytimes,c_npmi_10,full,0.36678404083710886,0.25608587201812955,3.902275096835446e-06,0.0015611059219203332
ratings,nytimes,c_npmi_10,train,0.36027767706492175,0.2861576996071289,5.9377124238014005e-06,0.0003853577269714432
ratings,nytimes,c_npmi_10,val,0.38011289863659126,0.2624731796623873,1.6041607233399912e-06,0.001175253012892366
ratings,nytimes,c_npmi_10,wikitext_full,0.46990865842231433,0.2612299758504409,1.3056223035503413e-09,0.0012427082404999684
ratings,nytimes,c_v,full,0.40461095111806056,0.4847514975741173,2.816642118271272e-07,3.259911835837337e-10
ratings,nytimes,c_v,train,0.4276405567678804,0.5364267812897259,4.8104641361084786e-08,1.4938406973993391e-12
ratings,nytimes,c_v,val,0.44566973897964546,0.5201467714759811,1.0966232176885007e-08,8.995266016805104e-12
ratings,nytimes,c_v,wikitext_full,0.4583449865801125,0.48088118549618697,3.6791185743272006e-09,4.711138590364484e-10
ratings,all,c_npmi_10,full,0.38312602158963766,0.3084922973247319,6.320539742907233e-12,4.909805351416736e-08
ratings,all,c_npmi_10,nytimes_full,0.36488249852044724,0.29208475549453794,7.043720940700474e-11,2.5953031729987077e-07
ratings,all,c_npmi_10,train,0.41475103995192114,0.355587667957641,6.684209833360388e-14,2.2722794626737353e-10
ratings,all,c_npmi_10,val,0.3239910416317162,0.17667991715409517,9.250121638330505e-09,0.0021290765983707745
ratings,all,c_npmi_10,wikitext_full,0.4457524398564329,0.34357604185433677,4.737831227224149e-16,9.767469973823975e-10
ratings,all,c_v,full,0.4038866896130954,0.5130118255629769,3.369327238167518e-13,1.5386045776931965e-21
ratings,all,c_v,nytimes_full,0.3716351260139861,0.44333804527649373,2.936742023494881e-11,7.09550184817326e-16
ratings,all,c_v,train,0.43962668582067355,0.5396192826172517,1.311925968081401e-15,4.549504683758103e-24
ratings,all,c_v,val,0.4277236502714528,0.3099886957452789,8.959936476965461e-15,4.196324607278234e-08
ratings,all,c_v,wikitext_full,0.4238862848192464,0.512129974866658,1.638273564305306e-14,1.8501273052808004e-21
intrusions,wikitext,c_npmi_10,full,0.3958109401300459,0.3980326459761776,5.347447114178568e-07,4.5562890307342156e-07
intrusions,wikitext,c_npmi_10,nytimes_full,0.32739116809494956,0.2756147621683209,4.3240416458329024e-05,0.0006408622392749128
intrusions,wikitext,c_npmi_10,train,0.39877139701692554,0.38249420921993565,4.3189417265820334e-07,1.3628714685551701e-06
intrusions,wikitext,c_npmi_10,val,0.17469512072769433,0.10535722641010065,0.0325052984382166,0.1994440440879978
intrusions,wikitext,c_v,full,0.26026501071046393,0.2667134314157183,0.0012974856047063227,0.0009695887790138783
intrusions,wikitext,c_v,nytimes_full,0.29961866903819084,0.2790189930514506,0.00019546168428347468,0.0005449839964724887
intrusions,wikitext,c_v,train,0.3637021581148709,0.3802446726544426,4.766124102687708e-06,1.5898091799035838e-06
intrusions,wikitext,c_v,val,0.19134395894446002,0.18011588005663445,0.018997167382036727,0.027413653130539437
intrusions,nytimes,c_npmi_10,full,0.27957816989474366,0.21831053014160487,0.000530563206014415,0.007278370978916805
intrusions,nytimes,c_npmi_10,train,0.23645974278110224,0.1890966995099847,0.003577087694772325,0.02047501812562927
intrusions,nytimes,c_npmi_10,val,0.20855178640494484,0.17197163653696207,0.010434569176738464,0.035352482309985146
intrusions,nytimes,c_npmi_10,wikitext_full,0.4101901943603984,0.33496597063965666,1.8579069188886737e-07,2.7913750018813466e-05
intrusions,nytimes,c_v,full,0.39185910488125575,0.4083437942686659,7.089008928224463e-07,2.1339872596866029e-07
intrusions,nytimes,c_v,train,0.3458112083124033,0.3580398739443501,1.4618081804580223e-05,6.845479121649596e-06
intrusions,nytimes,c_v,val,0.3154262009597024,0.2907797298385019,8.434719425972106e-05,0.0003063866774493464
intrusions,nytimes,c_v,wikitext_full,0.4771139510684951,0.4902995575035528,6.712482219667682e-10,1.9074482830603597e-10
intrusions,all,c_npmi_10,full,0.3176207095282797,0.2769202517205377,1.8582921658795422e-08,1.104831335997646e-06
intrusions,all,c_npmi_10,nytimes_full,0.293115076835464,0.2588695299216736,2.3447224913076366e-07,5.55371586011751e-06
intrusions,all,c_npmi_10,train,0.32066674066735606,0.2425389883134789,1.3339137394567465e-08,2.1670769527135387e-05
intrusions,all,c_npmi_10,val,0.16266843961356717,0.07802734392071717,0.00473434109125725,0.17769470543839208
intrusions,all,c_npmi_10,wikitext_full,0.4002266036871896,0.3391189502015993,5.734804827735393e-13,1.6520921103822256e-09
intrusions,all,c_v,full,0.3438478644716005,0.34846354696273996,9.45680910311906e-10,5.436392335317122e-10
intrusions,all,c_v,nytimes_full,0.3108681706858592,0.29988336990760667,3.824824283327252e-08,1.1914319551810275e-07
intrusions,all,c_v,train,0.3348152927180543,0.34350025892652813,2.7228027186372616e-09,9.855831219620135e-10
intrusions,all,c_v,val,0.24285603402494346,0.18609910098431864,2.1124045746350406e-05,0.0012028298303598949
intrusions,all,c_v,wikitext_full,0.3920503101659409,0.39664824613499294,1.8380289427802454e-12,9.585404584593602e-13
ratings,wikitext,c_npmi_10,full,0.4177201901683721,0.4371622483588149,1.0468134865780335e-07,2.226997256700795e-08
ratings,wikitext,c_npmi_10,nytimes_full,0.34409266356244406,0.33501112945882017,1.6222053015238888e-05,2.7840050194015696e-05
ratings,wikitext,c_npmi_10,train,0.4236115344907916,0.41371247182600324,6.616714187750559e-08,1.423105092820848e-07
ratings,wikitext,c_npmi_10,val,0.2715215519020986,0.21856696052514674,0.0007766174184457978,0.007208341861551443
ratings,wikitext,c_v,full,0.4439050597517679,0.5321884863282506,1.2722436080614776e-08,2.40610375711997e-12
ratings,wikitext,c_v,nytimes_full,0.3638968267663671,0.4190088562823707,4.7065871136653885e-06,9.475787993682194e-08
ratings,wikitext,c_v,train,0.4549821832270655,0.5750706413147205,4.93712189889387e-09,1.4006160881139674e-14
ratings,wikitext,c_v,val,0.32673494827344324,0.2199130520238445,4.488713831016591e-05,0.006850462500261988
ratings,nytimes,c_npmi_10,full,0.37281673580591845,0.2803767770597672,2.622422863371519e-06,0.0005105772445331029
ratings,nytimes,c_npmi_10,train,0.3925510437880989,0.2824460455172151,6.749349782012228e-07,0.00046197862238737996
ratings,nytimes,c_npmi_10,val,0.3870118204441274,0.26553546013299895,9.968071556267497e-07,0.0010231345164662157
ratings,nytimes,c_npmi_10,wikitext_full,0.4628732410801001,0.2773328021876352,2.4634712951019228e-09,0.0005906865512999847
ratings,nytimes,c_v,full,0.372064791020256,0.4627481051545597,2.7568200557874383e-06,2.491124949624063e-09
ratings,nytimes,c_v,train,0.454946148223966,0.5370131691015296,4.952621084243384e-09,1.3977697488231591e-12
ratings,nytimes,c_v,val,0.4416267311047255,0.49470497470071,1.5392889667092837e-08,1.2377828648539679e-10
ratings,nytimes,c_v,wikitext_full,0.4773205464639788,0.4970568082054689,6.584144513113044e-10,9.801289853969735e-11
ratings,all,c_npmi_10,full,0.3916714579027963,0.31576086885239685,1.9384486578446725e-12,2.2711232288587495e-08
ratings,all,c_npmi_10,nytimes_full,0.38340226203363476,0.30688673503514197,6.086853002560061e-12,5.805141221000489e-08
ratings,all,c_npmi_10,train,0.40891070975242083,0.31570264913663276,1.6063934187530655e-13,2.285380233190073e-08
ratings,all,c_npmi_10,val,0.35809088304377124,0.18519331250099416,1.6637459299292187e-10,0.0012722448349998048
ratings,all,c_npmi_10,wikitext_full,0.4339279886405476,0.32152403940072427,3.3225549051896515e-15,1.214263293969478e-08
ratings,all,c_v,full,0.4321569416733462,0.5328807698299273,4.4193234083754194e-15,2.0880580159941396e-23
ratings,all,c_v,nytimes_full,0.3480633305978457,0.4403598499613461,5.705762842888107e-10,1.1626181700414346e-15
ratings,all,c_v,train,0.4223899261415833,0.5473063859832689,2.0686399256124878e-14,7.667207135585346e-25
ratings,all,c_v,val,0.3812074147458451,0.26170436267178043,8.20290187689072e-12,4.343135102655784e-06
ratings,all,c_v,wikitext_full,0.4019736287730725,0.47388818399226595,4.452698761518775e-13,3.3556347806767915e-18
intrusions,wikitext,c_npmi_10,full,0.3183026546460126,0.32245886335377016,7.201437349055975e-05,5.7146277830639684e-05
intrusions,wikitext,c_npmi_10,nytimes_full,0.3421400163676579,0.2917092776702726,1.8245639308858188e-05,0.000292439079019837
intrusions,wikitext,c_npmi_10,train,0.4072854018780704,0.407571017036651,2.3095018567112442e-07,2.2608238142309886e-07
intrusions,wikitext,c_npmi_10,val,0.15759030719336273,0.08101926513980107,0.054106180039977504,0.32432953386639835
intrusions,wikitext,c_v,full,0.3051908930164703,0.323633701636297,0.00014613351036459846,5.349737165542063e-05
intrusions,wikitext,c_v,nytimes_full,0.3424291472877247,0.334301522540845,1.7931683900262832e-05,2.9019585658784823e-05
intrusions,wikitext,c_v,train,0.3347245273396932,0.35865431589336877,2.8310913710948237e-05,6.583938771180069e-06
intrusions,wikitext,c_v,val,0.182833290613723,0.15835116591325163,0.02512858236066783,0.052940837190168594
intrusions,nytimes,c_npmi_10,full,0.2179831648311107,0.1796517772072879,0.007368649604012852,0.02782114727707336
intrusions,nytimes,c_npmi_10,train,0.2628292566253604,0.19000481881953296,0.0011565591254089017,0.01986627737998377
intrusions,nytimes,c_npmi_10,val,0.21864092848047312,0.14603020168041161,0.007188253338912022,0.07456887887709875
intrusions,nytimes,c_npmi_10,wikitext_full,0.4218200640251962,0.3297923250381418,7.614256524199609e-08,3.768586674204195e-05
intrusions,nytimes,c_v,full,0.3310406660918313,0.333209170281078,3.5070152475363784e-05,3.092761026714404e-05
intrusions,nytimes,c_v,train,0.373108414490923,0.3715162822921485,2.5719851215679955e-06,2.858955728630768e-06
intrusions,nytimes,c_v,val,0.3712603180230541,0.39272771839267007,2.90783815842136e-06,6.665144200537579e-07
intrusions,nytimes,c_v,wikitext_full,0.4670708129028608,0.4453716435089828,1.689620932245653e-09,1.1245555891310632e-08
intrusions,all,c_npmi_10,full,0.3079548358054158,0.2802751764349253,5.193562301938187e-08,8.077949661287299e-07
intrusions,all,c_npmi_10,nytimes_full,0.3284914180416188,0.2735639294820778,5.595497529102939e-09,1.505073860447291e-06
intrusions,all,c_npmi_10,train,0.31825066492171666,0.26846988885683387,1.7356719449298993e-08,2.387473967362027e-06
intrusions,all,c_npmi_10,val,0.18898264511433735,0.10003160066735002,0.001004370336698445,0.08368281370590731
intrusions,all,c_npmi_10,wikitext_full,0.38564115656582026,0.3391642021090166,4.479381563940035e-12,1.6433686266952432e-09
intrusions,all,c_v,full,0.31459782926143137,0.3231409402233655,2.5728972344331674e-08,1.0162157497349024e-08
intrusions,all,c_v,nytimes_full,0.2728173004580644,0.2712039303552201,1.6113234780536356e-06,1.865943289008333e-06
intrusions,all,c_v,train,0.374078080942303,0.38627511837346695,2.1292398741019253e-11,4.10510524020589e-12
intrusions,all,c_v,val,0.2461688385552458,0.17408414652235138,1.614075584855196e-05,0.002479968013513784
intrusions,all,c_v,wikitext_full,0.4244538370414647,0.4260703021847772,1.499110157845671e-14,1.1631402422855189e-14
ratings,wikitext,c_npmi_10,full,0.44660210087792224,0.4604261830600611,1.0135003536386293e-08,3.0619488811002368e-09
ratings,wikitext,c_npmi_10,nytimes_full,0.33287103538677415,0.3097318940491504,3.154175032636248e-05,0.00011479691786779046
ratings,wikitext,c_npmi_10,train,0.4102708992825853,0.422619080588293,1.846655104295919e-07,7.15271902229358e-08
ratings,wikitext,c_npmi_10,val,0.3068397208820749,0.23244944643574336,0.00013393271388735956,0.004204291627724161
ratings,wikitext,c_v,full,0.3898236298614424,0.5027860111472697,8.185259224425183e-07,5.509478795238322e-11
ratings,wikitext,c_v,nytimes_full,0.31446954000204697,0.39280624445342704,8.886869587828569e-05,6.628040092314039e-07
ratings,wikitext,c_v,train,0.3936098316695069,0.5266606466987079,6.259491990615355e-07,4.436282290544197e-12
ratings,wikitext,c_v,val,0.34378823145564713,0.2386448662359717,1.652296043259885e-05,0.0032720248846415064
ratings,nytimes,c_npmi_10,full,0.38122940121210636,0.29185832526958705,1.4863645587685704e-06,0.00029025821552243236
ratings,nytimes,c_npmi_10,train,0.35876599838998474,0.24800581280613712,6.537428423587221e-06,0.002213507731193615
ratings,nytimes,c_npmi_10,val,0.403147839040649,0.2924155107770268,3.1374647164260194e-07,0.0002822383421330065
ratings,nytimes,c_npmi_10,wikitext_full,0.46803958984002003,0.2799099973704693,1.5476742288640313e-09,0.0005221728452033407
ratings,nytimes,c_v,full,0.43393824770172973,0.5340154521952596,2.898162374801889e-08,1.9608017812641613e-12
ratings,nytimes,c_v,train,0.4440390614248804,0.524195328843568,1.2580106843788778e-08,5.8073380712593385e-12
ratings,nytimes,c_v,val,0.4489941239156568,0.4957465276602564,8.270356555648088e-09,1.1164770656003831e-10
ratings,nytimes,c_v,wikitext_full,0.48527533638148185,0.5166742767178899,3.100325632504071e-10,1.3032372840799876e-11
ratings,all,c_npmi_10,full,0.4254116228724556,0.3586128078448266,1.2900551777154726e-14,1.5585186922384037e-10
ratings,all,c_npmi_10,nytimes_full,0.34639063367867784,0.25721934997611984,6.978708290364846e-10,6.3998922471328544e-06
ratings,all,c_npmi_10,train,0.4095085234680175,0.3363477996502365,1.4696464533640096e-13,2.281037928639857e-09
ratings,all,c_npmi_10,val,0.3113909061597139,0.1771167433502122,3.619271379191243e-08,0.0020746913592179423
ratings,all,c_npmi_10,wikitext_full,0.42785949116786476,0.32446980642428314,8.76932728725139e-15,8.771869179824205e-09
ratings,all,c_v,full,0.4037979083583003,0.5022891421481318,3.4133392644206395e-13,1.396978748983516e-20
ratings,all,c_v,nytimes_full,0.3736147994030671,0.45002031753182675,2.2635813953631766e-11,2.301965900675434e-16
ratings,all,c_v,train,0.42025441349530707,0.531889831319294,2.879949124097611e-14,2.6050502126401465e-23
ratings,all,c_v,val,0.3955341543241788,0.2904986335524622,1.123368118195156e-12,3.032025347832406e-07
ratings,all,c_v,wikitext_full,0.4386064431569283,0.5186161324042208,1.551376709747962e-15,4.707206272933449e-22
intrusions,wikitext,c_npmi_10,full,0.36284404666701714,0.3374730822513294,5.037180960070627e-06,2.4088122092675387e-05
intrusions,wikitext,c_npmi_10,nytimes_full,0.32838422055927696,0.27932939956238345,4.085595484606968e-05,0.0005369348037946185
intrusions,wikitext,c_npmi_10,train,0.45024855159936944,0.4286952804180035,7.4292565841979715e-09,4.4222445879051445e-08
intrusions,wikitext,c_npmi_10,val,0.14754931434904484,0.05537182737953325,0.07156729122694373,0.5009428000524176
intrusions,wikitext,c_v,full,0.32275701394551226,0.33556420949115934,5.619878322559748e-05,2.6952144434796926e-05
intrusions,wikitext,c_v,nytimes_full,0.3203877720931788,0.2880256942462999,6.415306834715676e-05,0.0003514121156032733
intrusions,wikitext,c_v,train,0.3265118737619187,0.36316270644856535,4.546020292745933e-05,4.934861664660612e-06
intrusions,wikitext,c_v,val,0.1662630534166525,0.1314645173619833,0.042008153096856696,0.10880147321253984
intrusions,nytimes,c_npmi_10,full,0.26976857323247755,0.22030585801253114,0.0008424615490082501,0.0067490510898258246
intrusions,nytimes,c_npmi_10,train,0.30260094211231886,0.23046023678392827,0.00016740726365980873,0.00455063925100253
intrusions,nytimes,c_npmi_10,val,0.25587155361912295,0.1960848976975756,0.0015758574048636306,0.016179384958802136
intrusions,nytimes,c_npmi_10,wikitext_full,0.43465388611611355,0.3483287554401173,2.734205537540536e-08,1.2536386192275792e-05
intrusions,nytimes,c_v,full,0.37865250827291513,0.382602426022673,1.7716899427971777e-06,1.3527716514234108e-06
intrusions,nytimes,c_v,train,0.3544912880816251,0.37015761719216583,8.559078320676336e-06,3.1276458667394446e-06
intrusions,nytimes,c_v,val,0.32411092171007716,0.3166734031631164,5.207854747559663e-05,7.877521804220857e-05
